model,cat,strategy,divider,overlap,met,score
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7818
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11n,A_unfinetuned,bo_exploration,2.0,0.4,f1,0.5451
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.15,f1,0.7032
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7297
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0002
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.43,f1,0.7105
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.08,f1,0.5431
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7471
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.7471
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.29,f1,0.7443
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7568
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.49,f1,0.5599
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.08,f1,0.7386
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7753
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.1,f1,0.6686
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.36,f1,0.7137
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7153
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.21,f1,0.469
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.5,f1,0.7153
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7131
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0002
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.27,f1,0.355
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.48,f1,0.3445
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.6708
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0006
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.41,f1,0.6039
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.43,f1,0.606
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.6466
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.03,f1,0.6068
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.0,f1,0.5965
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.6522
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0007
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.5,f1,0.6215
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.23,f1,0.2635
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.6215
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0003
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.49,f1,0.6705
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.24,f1,0.6071
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.6685
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.16,f1,0.6155
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.22,f1,0.4301
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.6544
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.47,f1,0.6675
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.43,f1,0.4278
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7199
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0003
rtdetr-l,B_finetuned_unsupervised,bo_exploration,2.0,0.46,f1,0.372
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.45,f1,0.5912
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.6506
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.6417
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.16,f1,0.5907
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.6417
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.48,f1,0.6489
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.29,f1,0.6509
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7118
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.66
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.39,f1,0.6601
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7034
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.6966
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.5,f1,0.7034
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.5,f1,0.7034
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.36,f1,0.4667
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.3,f1,0.4708
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7644
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0019
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.31,f1,0.7087
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.41,f1,0.712
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.733
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.35,f1,0.559
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.23,f1,0.5633
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7313
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.14,f1,0.4953
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.15,f1,0.6644
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7194
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.7181
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.14,f1,0.7158
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7602
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.7632
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.1,f1,0.4777
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7632
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.42,f1,0.4576
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.28,f1,0.6662
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7147
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.44,f1,0.6481
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,1.0,0.28,f1,0.0014
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.6919
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.6958
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.04,f1,0.6496
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.6958
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.7195
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.37,f1,0.7152
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7602
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.7765
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.0,f1,0.7765
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7765
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0003
yolo11m,A_unfinetuned,bo_exploration,3.0,0.5,f1,0.643
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.42,f1,0.4963
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6588
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.02,f1,0.7464
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.0,f1,0.7658
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7573
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.5,f1,0.7421
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.23,f1,0.7419
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7658
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.0,f1,0.7738
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.02,f1,0.745
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7604
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.5,f1,0.7642
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.48,f1,0.7269
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7642
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.21,f1,0.7328
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.0,f1,0.7752
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7752
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,3.0,0.12,f1,0.6589
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.15,f1,0.6566
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.684
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.0,f1,0.7652
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.16,f1,0.7441
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7564
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.7564
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.21,f1,0.7415
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7652
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.5,f1,0.7498
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.44,f1,0.7472
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7843
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.43,f1,0.7063
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.4,f1,0.5406
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7455
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.06,f1,0.7135
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.13,f1,0.7147
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7549
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,4.0,0.0,f1,0.651
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.33,f1,0.6301
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6465
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.0,f1,0.7658
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.36,f1,0.7412
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7573
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.16,f1,0.6191
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.5,f1,0.7573
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7658
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.04,f1,0.7234
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.34,f1,0.7161
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7603
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.43,f1,0.555
yolo11n,B_finetuned_unsupervised,bo_exploitation,4.0,0.24,f1,0.765
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7642
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.7642
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.0,f1,0.7752
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7752
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,3.0,0.5,f1,0.6689
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.28,f1,0.6703
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6912
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.0,f1,0.7345
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.32,f1,0.7438
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7564
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.7564
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.05,f1,0.7452
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7652
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0003
yolo11n,A_unfinetuned,bo_exploration,3.0,0.42,f1,0.7258
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.44,f1,0.7264
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7493
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.7349
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.26,f1,0.7336
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7646
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.11,f1,0.7372
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.1,f1,0.7381
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7807
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,3.0,0.5,f1,0.6572
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.12,f1,0.6652
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6746
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.15,f1,0.7086
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.17,f1,0.7083
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7251
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.0,f1,0.7288
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.16,f1,0.5747
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7288
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0003
yolo11n,A_unfinetuned,bo_exploration,3.0,0.5,f1,0.6914
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.37,f1,0.6891
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.72
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.38,f1,0.7279
yolo11n,B_finetuned_unsupervised,bo_exploitation,4.0,0.38,f1,0.7657
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7643
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.16,f1,0.7345
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.0,f1,0.5727
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7754
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,3.0,0.38,f1,0.7411
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.5,f1,0.7395
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.7577
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.47,f1,0.7738
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.47,f1,0.611
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7995
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.7995
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.06,f1,0.7794
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.8092
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.29,f1,0.7152
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.49,f1,0.5022
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7551
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.28,f1,0.7355
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.46,f1,0.5565
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7653
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.0,f1,0.7318
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.0,f1,0.5839
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7813
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0001
yolo11m,A_unfinetuned,bo_exploration,3.0,0.44,f1,0.6519
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.42,f1,0.4989
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6848
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.41,f1,0.6137
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.5,f1,0.7421
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7572
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.24,f1,0.7426
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.15,f1,0.7453
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7659
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,2.0,0.31,f1,0.5599
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.17,f1,0.7407
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7617
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.06,f1,0.7655
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.42,f1,0.5519
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7641
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.0,f1,0.7262
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.44,f1,0.7275
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7751
yolo11m,A_unfinetuned,baseline,0.0,0.0,f1,0.0004
yolo11m,A_unfinetuned,bo_exploration,3.0,0.16,f1,0.6777
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.41,f1,0.6724
yolo11m,A_unfinetuned,grid_search,4.0,0.5,f1,0.6874
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.18,f1,0.6179
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.3,f1,0.7449
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7568
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.5,f1,0.7418
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.5,f1,0.7418
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7653
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0002
yolo11n,A_unfinetuned,bo_exploration,3.0,0.26,f1,0.7206
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.41,f1,0.7144
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7493
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.5,f1,0.7452
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.42,f1,0.7049
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7452
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.29,f1,0.5279
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.2,f1,0.7477
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7545
yolo11n,A_unfinetuned,baseline,0.0,0.0,f1,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.15,f1,0.7029
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.45,f1,0.6964
yolo11n,A_unfinetuned,grid_search,4.0,0.5,f1,0.7401
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.37,f1,0.4639
yolo11n,B_finetuned_unsupervised,bo_exploitation,4.0,0.4,f1,0.7632
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7602
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.15,f1,0.7307
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.19,f1,0.4758
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7765
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.5,f1,0.5659
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.32,f1,0.5663
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.648
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.46,f1,0.7029
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.43,f1,0.4933
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7387
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.12,f1,0.6929
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.5,f1,0.7387
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7259
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.31,f1,0.6666
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.11,f1,0.6686
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7223
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,f1,0.7145
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.14,f1,0.7134
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7579
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.7579
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.0,f1,0.5038
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.758
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0002
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.48,f1,0.6959
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.19,f1,0.5205
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7181
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0002
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.13,f1,0.6491
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.12,f1,0.6522
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.7021
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.25,f1,0.6426
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.0,f1,0.6369
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.7013
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.36,f1,0.7296
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.38,f1,0.5553
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7604
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0001
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.33,f1,0.6463
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.16,f1,0.6857
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.6889
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.01,f1,0.6467
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.0,f1,0.6387
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.6876
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.28,f1,0.4279
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.17,f1,0.6601
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,f1,0.7186
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,f1,0.0003
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.5,f1,0.6708
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.5,f1,0.6708
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,f1,0.6708
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.5,f1,0.6708
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.23,f1,0.618
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,f1,0.6959
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,f1,0.0
